year,month,cve_ent,cve_mun,organismo,modalidad,destcred,tipocred,gen,rangoedad,rangoingreso,valorvivi,acciones,monto
2021,1,8,11,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,2,"640,795.77"
2021,1,1,5,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,1,"316,377.46"
2021,1,25,6,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,5,"1,593,661.53"
2021,1,12,38,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,1,"366,905.76"
2021,1,28,22,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,3,"897,154.63"
2021,1,14,98,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,3,"972,905.87"
2021,1,30,102,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,1,"294,690.54"
2021,1,5,35,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,4,"1,251,618.09"
2021,1,1,1,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,5,"1,406,806.87"
2021,1,15,25,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,1,"348,614.74"
2021,1,8,37,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,2,"531,280.31"
2021,1,25,12,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,3,"848,874.32"
2021,1,32,17,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,1,"311,933.43"
2021,1,14,39,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,2,"609,653.38"
2021,1,5,2,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,2,"607,802.19"
2021,1,16,55,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,1,"251,053.64"
2021,1,24,20,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,1,"407,756.09"
2021,1,5,30,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,3,"647,707.66"
2021,1,2,4,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,3,"835,893.62"
2021,1,28,32,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,2,"770,705.52"
2021,1,17,18,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,1,"343,714.70"
2021,1,28,3,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,1,"289,244.27"
2021,1,22,16,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Tradicional,1,"264,276.33"
2021,1,15,33,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"340,823.06"
2021,1,17,18,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"367,816.82"
2021,1,29,31,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,2,"732,804.88"
2021,1,7,40,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"360,364.40"
2021,1,7,101,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,3,"888,866.24"
2021,1,27,13,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"345,828.89"
2021,1,8,45,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"325,206.28"
2021,1,10,5,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,4,"1,397,071.17"
2021,1,30,45,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"411,037.39"
2021,1,15,95,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"446,594.39"
2021,1,26,42,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"411,166.81"
2021,1,14,23,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"385,382.20"
2021,1,1,6,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,2,"574,539.57"
2021,1,5,10,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,2,"676,349.43"
2021,1,11,7,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"330,704.18"
2021,1,15,24,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"436,888.87"
2021,1,30,131,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"316,931.73"
2021,1,16,43,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"398,961.49"
2021,1,15,20,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,3,"745,200.01"
2021,1,14,97,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,2,"449,313.75"
2021,1,7,27,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"356,216.54"
2021,1,22,14,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"193,970.02"
2021,1,29,33,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"284,339.12"
2021,1,16,52,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"173,795.41"
2021,1,30,133,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"237,883.72"
2021,1,30,108,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"365,467.04"
2021,1,7,65,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"280,123.00"
2021,1,8,17,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,2,"450,025.47"
2021,1,25,12,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,2,"539,662.53"
2021,1,28,41,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"296,865.66"
2021,1,15,67,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"382,900.55"
2021,1,19,48,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,3,"1,024,142.94"
2021,1,19,6,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,2,"579,420.07"
2021,1,18,17,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,7,"2,210,395.66"
2021,1,26,30,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,4,"1,438,448.58"
2021,1,11,11,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"271,229.66"
2021,1,6,2,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"200,705.66"
2021,1,11,7,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,2,"596,288.22"
2021,1,8,37,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,4,"1,073,235.58"
2021,1,11,20,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,5,"1,550,721.71"
2021,1,5,18,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"339,137.28"
2021,1,9,7,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"325,528.79"
2021,1,7,89,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"281,861.22"
2021,1,9,17,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"354,726.75"
2021,1,15,33,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"260,850.09"
2021,1,22,14,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,2,"485,143.57"
2021,1,13,51,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"334,340.86"
2021,1,8,21,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"349,255.13"
2021,1,17,29,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"282,996.52"
2021,1,14,120,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,3,"1,029,925.57"
2021,1,15,39,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,4,"1,313,650.33"
2021,1,3,8,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"435,344.54"
2021,1,14,101,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"331,906.04"
2021,1,26,2,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"356,771.73"
2021,1,30,118,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"346,988.51"
2021,1,12,1,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,2,"631,494.89"
2021,1,8,52,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"421,462.29"
2021,1,15,118,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"365,961.43"
2021,1,15,106,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"293,030.76"
2021,1,15,29,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"374,455.74"
2021,1,17,8,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"387,116.54"
2021,1,15,73,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"359,741.56"
2021,1,16,53,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"387,580.79"
2021,1,5,2,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"371,822.49"
2021,1,2,2,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,2,"581,651.05"
2021,1,18,8,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"306,451.01"
2021,1,3,1,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"345,292.87"
2021,1,30,131,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,1,"239,104.88"
2021,1,21,114,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Tradicional,7,"1,781,211.62"
2021,1,19,10,INFONAVIT,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,2,"542,236.59"
2021,1,2,2,INFONAVIT,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"564,457.10"
2021,1,22,11,INFONAVIT,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,1,"718,932.33"
2021,1,30,85,INFONAVIT,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,4,"1,029,494.45"
2021,1,24,35,INFONAVIT,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,2.6 o menos,Tradicional,2,"623,113.47"
2021,1,19,48,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,Más de 12,Tradicional,1,"180,173.77"
2021,1,21,114,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,Más de 12,Tradicional,1,"759,162.92"
2021,1,15,33,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,Más de 12,Tradicional,1,"950,469.05"
2021,1,2,4,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,Más de 12,Tradicional,1,"917,441.33"
2021,1,14,120,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,Más de 12,Tradicional,1,"736,859.91"
2021,1,15,25,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,Más de 12,Tradicional,1,"138,277.70"
2021,1,15,121,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,Más de 12,Tradicional,1,"488,335.27"
2021,1,15,39,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,29 o menos,9.01 a 12.00,Tradicional,1,"849,737.62"
2021,1,2,4,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,9.01 a 12.00,Tradicional,1,"720,229.19"
2021,1,5,30,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,9.01 a 12.00,Tradicional,1,"906,963.55"
2021,1,15,60,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,9.01 a 12.00,Tradicional,1,"647,975.03"
2021,1,8,19,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,9.01 a 12.00,Tradicional,1,"796,418.03"
2021,1,15,81,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,9.01 a 12.00,Tradicional,1,"705,475.87"
2021,1,19,6,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,9.01 a 12.00,Tradicional,1,"974,020.28"
2021,1,28,32,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,9.01 a 12.00,Tradicional,1,"737,349.26"
2021,1,11,17,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,9.01 a 12.00,Tradicional,1,"676,569.98"
2021,1,1,5,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,9.01 a 12.00,Tradicional,1,"628,929.09"
2021,1,21,41,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,9.01 a 12.00,Tradicional,1,"582,422.76"
2021,1,2,4,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,9.01 a 12.00,Tradicional,2,"1,512,351.19"
2021,1,15,109,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,9.01 a 12.00,Tradicional,1,"720,169.94"
2021,1,7,9,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,9.01 a 12.00,Tradicional,1,"760,183.75"
2021,1,11,20,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,9.01 a 12.00,Tradicional,1,"707,911.73"
2021,1,15,33,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,9.01 a 12.00,Tradicional,1,"918,390.69"
2021,1,11,7,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,9.01 a 12.00,Tradicional,1,"561,697.86"
2021,1,3,3,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,9.01 a 12.00,Tradicional,1,"560,000.00"
2021,1,1,11,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Tradicional,1,"902,532.41"
2021,1,7,89,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Tradicional,1,"850,000.00"
2021,1,21,114,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Tradicional,1,"898,000.00"
2021,1,14,67,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Tradicional,1,"850,000.00"
2021,1,23,9,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Tradicional,1,"623,000.00"
2021,1,15,35,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Tradicional,1,"944,000.00"
2021,1,31,41,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Tradicional,1,"561,697.86"
2021,1,25,6,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,29 o menos,6.01 a 9.00,Tradicional,1,"632,772.60"
2021,1,11,11,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,29 o menos,6.01 a 9.00,Tradicional,1,"580,944.75"
2021,1,32,17,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,29 o menos,6.01 a 9.00,Tradicional,1,"749,323.68"
2021,1,15,104,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,6.01 a 9.00,Tradicional,1,"724,654.81"
2021,1,15,108,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,6.01 a 9.00,Tradicional,1,"691,424.16"
2021,1,9,6,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,6.01 a 9.00,Tradicional,1,"725,795.13"
2021,1,30,65,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,6.01 a 9.00,Tradicional,1,"716,679.28"
2021,1,11,20,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,6.01 a 9.00,Tradicional,1,"453,981.47"
2021,1,23,5,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,6.01 a 9.00,Tradicional,1,"613,461.45"
2021,1,26,18,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,6.01 a 9.00,Tradicional,1,"694,157.68"
2021,1,30,102,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,6.01 a 9.00,Tradicional,1,"711,300.97"
2021,1,31,50,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,6.01 a 9.00,Tradicional,1,"664,882.55"
2021,1,21,114,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,6.01 a 9.00,Tradicional,1,"482,803.46"
2021,1,3,8,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,6.01 a 9.00,Tradicional,2,"744,103.36"
2021,1,28,32,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,6.01 a 9.00,Tradicional,1,"824,209.60"
2021,1,5,30,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,6.01 a 9.00,Tradicional,4,"2,456,410.48"
2021,1,5,18,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,6.01 a 9.00,Tradicional,1,"653,242.77"
2021,1,30,108,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,6.01 a 9.00,Tradicional,1,"555,404.92"
2021,1,21,114,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,6.01 a 9.00,Tradicional,1,"572,078.27"
2021,1,26,30,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,6.01 a 9.00,Tradicional,1,"568,747.81"
2021,1,30,45,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,6.01 a 9.00,Tradicional,1,"618,514.78"
2021,1,11,20,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,6.01 a 9.00,Tradicional,1,"597,393.00"
2021,1,2,4,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,6.01 a 9.00,Tradicional,1,"633,260.75"
2021,1,15,109,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,6.01 a 9.00,Tradicional,1,"768,619.30"
2021,1,15,76,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,6.01 a 9.00,Tradicional,1,"566,762.98"
2021,1,9,7,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,6.01 a 9.00,Tradicional,1,"738,548.42"
2021,1,30,131,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,6.01 a 9.00,Tradicional,1,"784,526.49"
2021,1,25,12,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,29 o menos,6.01 a 9.00,Tradicional,2,"1,186,138.52"
2021,1,1,1,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,29 o menos,6.01 a 9.00,Tradicional,3,"1,587,837.37"
2021,1,15,24,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,29 o menos,6.01 a 9.00,Tradicional,1,"354,918.75"
2021,1,30,131,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,29 o menos,6.01 a 9.00,Tradicional,1,"432,132.61"
2021,1,14,63,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,6.01 a 9.00,Tradicional,1,"459,789.88"
2021,1,8,27,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,6.01 a 9.00,Tradicional,1,"327,068.66"
2021,1,12,18,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,6.01 a 9.00,Tradicional,1,"446,568.70"
2021,1,12,1,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,6.01 a 9.00,Tradicional,1,"541,476.95"
2021,1,12,11,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,6.01 a 9.00,Tradicional,1,"332,364.69"
2021,1,24,28,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,60 o más,6.01 a 9.00,Tradicional,1,"461,693.23"
2021,1,15,33,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Tradicional,1,"699,908.90"
2021,1,11,31,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Tradicional,1,"673,869.91"
2021,1,5,27,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Tradicional,1,"213,711.49"
2021,1,28,38,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Tradicional,1,"473,591.74"
2021,1,21,211,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Tradicional,1,"433,786.30"
2021,1,3,8,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Tradicional,1,"798,000.00"
2021,1,22,16,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Tradicional,1,"866,000.00"
2021,1,22,14,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Tradicional,1,"550,038.62"
2021,1,8,37,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Tradicional,1,"900,000.00"
2021,1,13,51,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Tradicional,1,"931,142.12"
2021,1,16,52,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Tradicional,1,"752,000.00"
2021,1,15,39,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Tradicional,1,"900,000.00"
2021,1,23,5,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,6.01 a 9.00,Tradicional,1,"926,000.00"
2021,1,13,51,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,6.01 a 9.00,Tradicional,1,"922,100.00"
